"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
122,"Pickering","1d","Total",1,-125.36,-123.74,1.28933331499889,0.68,0.683133241018998,24,0.6957,0.179118136447297,"Pickering|Total|1d"
122,"Ajax","1d","Total",1,-93.23,-93.35,1.44731680503016,0.65,0.65419771857137,19,0.3996,0.211006872646869,"Ajax|Total|1d"
122,"Ajax","3d","Total",6,-308.82,-295.64,1.09603414409308,0.83,0.831450633307269,52,0.1172,0.366034864596767,"Ajax|Total|3d"
122,"Ajax","5d","Total",-6,-391.35,-371.69,0.557932277147949,0.92,0.915692848814916,58,0.6061,0.307107821521399,"Ajax|Total|5d"
123,"Pickering","1d","Elementary",7,-96.58,-97.86,1.34585857690915,0.76,0.759961349994915,20,0.3999,-0.0913697813144799,"Pickering|Elementary|1d"
123,"Ajax","1d","Elementary",1,-81.84,-82.21,1.77467732026987,0.67,0.667287311352016,18,0.7995,0.359119359611935,"Ajax|Elementary|1d"
123,"Pickering","5d","Elementary",4,-311.39,-295.54,0.846742279083757,0.83,0.830132923939816,52,0.7173,0.317320309104642,"Pickering|Elementary|5d"
123,"Ajax","5d","Elementary",5,-295.13,-284.91,0.54131083378794,0.96,0.960635799583866,46,0.763,0.188974057608397,"Ajax|Elementary|5d"
123,"Pickering","1d","Secondary",1,-157.28,-154.06,0.904846689654829,0.46,0.463176212611913,26,0.1752,0.308742827370719,"Pickering|Secondary|1d"
123,"Ajax","1d","Secondary",0,-82.69,-82.74,1.12133402086527,0.36,0.356664606751273,15,0.3532,-0.129869471000475,"Ajax|Secondary|1d"
123,"Pickering","3d","Secondary",7,-370.22,-353.31,0.556164793972873,0.71,0.71097015688907,54,0.7443,0.349371055928332,"Pickering|Secondary|3d"
123,"Pickering","5d","Secondary",7,-384.7,-369.65,0.429533811213566,0.76,0.761532728515852,52,0.0856,0.301319221948597,"Pickering|Secondary|5d"
123,"Pickering","1d","Total",7,-110,-112.09,0.86520337606712,0.81,0.805152276780668,20,0.191,-0.128008381816673,"Pickering|Total|1d"
123,"Ajax","1d","Total",-6,-95.3,-97.58,1.02900090207321,0.74,0.741036665277012,18,0.7963,0.359992478168577,"Ajax|Total|1d"
123,"Ajax","5d","Total",5,-298.94,-288.04,0.543525087166355,0.94,0.942022487667874,46,0.8381,0.310710050032387,"Ajax|Total|5d"
124,"Pickering","1d","Elementary",-6,-76.94,-79.05,1.41079104023262,0.73,0.727011056710686,16,0.2062,0.0811907627724493,"Pickering|Elementary|1d"
124,"Ajax","1d","Elementary",1,-59.13,-60.03,2.29130519286728,0.36,0.35797258529427,15,0.5757,0.25661234650497,"Ajax|Elementary|1d"
124,"Pickering","1d","Secondary",0,-107.74,-106.96,0.872461287753261,0.04,0.0403763461225308,17,0.9024,0.234185368703999,"Pickering|Secondary|1d"
124,"Ajax","1d","Secondary",-6,-71.18,-72.74,1.07268851775088,0.19,0.194857691306219,13,0.9913,-0.0304412337111956,"Ajax|Secondary|1d"
124,"Pickering","3d","Secondary",-7,-351.14,-336.19,0.553015602832362,0.71,0.705023703667336,51,0.2809,0.393205748822451,"Pickering|Secondary|3d"
124,"Ajax","5d","Secondary",5,-432.66,-409.12,0.672690318876964,0.79,0.793881818639032,66,0.1121,0.371264934868065,"Ajax|Secondary|5d"
124,"Ajax","7d","Secondary",-7,-436.33,-419.79,0.259284269372909,0.96,0.96145776559057,53,0.7121,0.357127899564785,"Ajax|Secondary|7d"
124,"Pickering","1d","Total",-4,-83.27,-86.27,0.75494382791363,0.63,0.628967678428646,14,0.4613,0.0431529871067656,"Pickering|Total|1d"
124,"Ajax","1d","Total",1,-66.18,-67.15,1.77987141133248,0.42,0.417094874859959,15,0.4009,0.300859317132545,"Ajax|Total|1d"
125,"Pickering","1d","Elementary",1,-77.91,-80.04,1.01317096086273,0.86,0.857959601187172,14,0.3672,0.235694138303574,"Pickering|Elementary|1d"
125,"Ajax","1d","Elementary",1,-83.81,-83.35,1.85418851148415,0.63,0.626528580078163,18,0.3245,0.28189888428904,"Ajax|Elementary|1d"
125,"Pickering","3d","Elementary",-7,-247.62,-237.8,1.38859889019863,0.6,0.596201374008233,46,0.6803,0.379316258316502,"Pickering|Elementary|3d"
125,"Pickering","5d","Elementary",-2,-235.68,-226.09,0.881999376266247,0.86,0.862232842929425,41,0.2324,0.0308194758646797,"Pickering|Elementary|5d"
125,"Pickering","1d","Secondary",1,-82.5,-85.86,0.754514232212583,0.49,0.492619186445984,14,0.5323,0.280552527063463,"Pickering|Secondary|1d"
125,"Ajax","1d","Secondary",0,-89.52,-89.57,0.937110541472836,0.52,0.523074220116818,15,0.7904,0.30789859523205,"Ajax|Secondary|1d"
125,"Pickering","5d","Secondary",-2,-304.72,-296.11,0.363140914110901,0.9,0.896921644860122,41,0.4742,0.114581198764159,"Pickering|Secondary|5d"
125,"Pickering","1d","Total",1,-80.01,-83.42,0.841097066022157,0.82,0.819697818056052,14,0.896,0.314312718878351,"Pickering|Total|1d"
125,"Ajax","1d","Total",1,-88.4,-90.32,1.27846954113363,0.71,0.712136894487193,18,0.7763,0.353091178511367,"Ajax|Total|1d"
125,"Pickering","5d","Total",-2,-265.73,-255.96,0.638768855391644,0.88,0.884227586686773,41,0.773,0.0482327762161006,"Pickering|Total|5d"
126,"Pickering","1d","Elementary",-7,-89.11,-91.17,1.25519123271847,0.75,0.74610387309226,18,0.7353,-0.107947293468978,"Pickering|Elementary|1d"
126,"Ajax","1d","Elementary",1,-87.65,-94.21,1.01422913321456,0.87,0.868644905786217,19,0.3304,-0.232174399759614,"Ajax|Elementary|1d"
126,"Pickering","3d","Elementary",-1,-195.67,-187.4,1.38917397135694,0.63,0.63075549333374,38,0.1581,0.379249996506786,"Pickering|Elementary|3d"
126,"Ajax","3d","Elementary",-3,-237.14,-227.73,1.30752144532972,0.74,0.735178450798061,43,0.1163,0.393901812590562,"Ajax|Elementary|3d"
126,"Pickering","5d","Elementary",-2,-287.01,-274.94,0.822003617299703,0.76,0.763684845713279,46,0.5951,0.379827137565455,"Pickering|Elementary|5d"
126,"Pickering","7d","Elementary",-7,-163.44,-164.61,0.717919512647154,0.82,0.816610718426477,29,0.366,0.303943216079564,"Pickering|Elementary|7d"
126,"Pickering","1d","Secondary",0,-124.51,-123.71,0.796703496108766,0.49,0.491805037075386,20,0.0982,0.215052000244658,"Pickering|Secondary|1d"
126,"Ajax","1d","Secondary",7,-85.99,-89.73,0.633518446260489,0.86,0.861747455630312,14,0.5305,-0.08265935943626,"Ajax|Secondary|1d"
126,"Pickering","3d","Secondary",-1,-258.88,-250.57,0.579648999578344,0.68,0.676637316206826,38,0.2875,0.281507574912195,"Pickering|Secondary|3d"
