"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
10,"Ajax","7d","Elementary",-5,-294.03,-281.17,0.910761881609688,0.84,0.84373253701955,49,0.2499,0.399851821321189,"Ajax|Elementary|7d"
10,"Pickering","1d","Secondary",3,-133.89,-134.48,0.695178235129118,0.56,0.562183677347281,22,0.6162,0.289196826358557,"Pickering|Secondary|1d"
10,"Ajax","1d","Secondary",-6,-105.54,-105.94,0.810376798577906,0.6,0.602496890857761,18,0.5293,0.152288258047034,"Ajax|Secondary|1d"
10,"Pickering","3d","Secondary",-6,-416.98,-401.93,0.682159813905208,0.6,0.59503896817813,61,0.8211,0.360655664629805,"Pickering|Secondary|3d"
10,"Ajax","3d","Secondary",6,-198.03,-190.79,0.946518341851093,0.78,0.777052588326168,36,0.7098,0.313546589167258,"Ajax|Secondary|3d"
10,"Ajax","7d","Secondary",-1,-345.85,-332.19,0.523554576942281,0.85,0.854808051726583,49,0.5232,0.358857856206153,"Ajax|Secondary|7d"
10,"Pickering","1d","Total",4,-85.98,-90.95,0.976598968745138,0.78,0.77791059754951,17,0.4732,0.142470055050578,"Pickering|Total|1d"
10,"Ajax","1d","Total",-7,-65.25,-68.31,1.36225989678281,0.44,0.440244708713657,14,0.3875,0.393418849579837,"Ajax|Total|1d"
10,"Ajax","7d","Total",-1,-309.43,-295.46,0.710517715146436,0.88,0.880442411642737,49,0.0704,0.394616675942419,"Ajax|Total|7d"
11,"Pickering","1d","Elementary",1,-121.8,-118.17,1.8842655143774,0.43,0.432418261383271,27,0.149,0.358740604930405,"Pickering|Elementary|1d"
11,"Ajax","1d","Elementary",-6,-53.7,-54.55,2.46578919554909,0.25,0.253987236248609,14,0.5081,0.378085706992201,"Ajax|Elementary|1d"
11,"Ajax","3d","Elementary",-4,-235.12,-224.64,1.52032445831312,0.65,0.652505911055591,46,0.4915,0.378801583342298,"Ajax|Elementary|3d"
11,"Pickering","1d","Secondary",-6,-137.27,-134.65,1.03404791850964,0.22,0.224922057564409,24,0.4998,0.363278681855038,"Pickering|Secondary|1d"
11,"Ajax","1d","Secondary",-6,-75.5,-75.91,1.13042173133199,0.23,0.229360197255857,14,0.1835,0.341444023294105,"Ajax|Secondary|1d"
11,"Ajax","7d","Secondary",-2,-112,-113.62,0.784587814382591,0.73,0.726209788997554,19,0.1073,0.370466980225561,"Ajax|Secondary|7d"
11,"Pickering","1d","Total",2,-113.75,-112.94,1.06538286985895,0.65,0.6542082024356,21,0.2032,0.0257906235306275,"Pickering|Total|1d"
12,"Pickering","1d","Elementary",3,-79.46,-78.72,2.10357352919873,0.24,0.235280160735088,19,0.2578,0.331961398327586,"Pickering|Elementary|1d"
12,"Ajax","1d","Elementary",1,-64.34,-64.72,2.12350672402119,0.18,0.17946342124378,15,0.7853,0.359929696076503,"Ajax|Elementary|1d"
12,"Ajax","3d","Elementary",2,-266.06,-251.6,1.3843641030705,0.79,0.792574995231641,51,0.205,0.369757729992659,"Ajax|Elementary|3d"
12,"Pickering","1d","Secondary",0,-138.56,-136.37,1.03184331341204,0.08,0.0800887385924158,23,0.6557,0.268912887562286,"Pickering|Secondary|1d"
12,"Ajax","1d","Secondary",-6,-75.54,-80.58,0.648248092493456,0.58,0.582892611817558,13,0.3806,0.0961763620203068,"Ajax|Secondary|1d"
12,"Ajax","3d","Secondary",0,-319.82,-304.96,0.796879584507486,0.75,0.752967702916591,51,0.3776,0.316707850900357,"Ajax|Secondary|3d"
12,"Ajax","5d","Secondary",3,-160.93,-180.03,0.159100938389296,0.97,0.970081660750305,22,0.6281,0.0265659317880744,"Ajax|Secondary|5d"
12,"Pickering","1d","Total",3,-84.94,-84.93,1.58293010461206,0.31,0.314496697649829,18,0.2891,0.395820143680284,"Pickering|Total|1d"
12,"Ajax","1d","Total",-6,-64.16,-66.43,1.2482762353583,0.36,0.356749400959695,13,0.4654,0.090490647956193,"Ajax|Total|1d"
12,"Ajax","3d","Total",2,-292.57,-277.68,1.02501135824415,0.82,0.819874123370113,51,0.466,0.326123864399149,"Ajax|Total|3d"
13,"Pickering","1d","Elementary",-1,-90.07,-89.85,1.78910377599281,0.35,0.34846685759378,21,0.5734,0.362490729330567,"Pickering|Elementary|1d"
13,"Ajax","3d","Elementary",7,-129.47,-134.38,0.743250160599798,0.9,0.902861013769244,24,0.4518,0.267001284724472,"Ajax|Elementary|3d"
13,"Ajax","7d","Elementary",3,-117.32,-121.7,0.315154372618152,0.88,0.883067374904347,16,0.333,0.0982741235714944,"Ajax|Elementary|7d"
13,"Pickering","1d","Secondary",0,-146.87,-144.61,1.01138259952826,0.08,0.0812237056043177,24,0.6482,0.301948451286198,"Pickering|Secondary|1d"
13,"Ajax","3d","Secondary",-4,-161.84,-159.51,0.739952320323021,0.43,0.430278810760529,24,0.4081,0.17254451358983,"Ajax|Secondary|3d"
13,"Ajax","7d","Secondary",0,-161.87,-164.74,0.114101383590931,0.7,0.698208996895222,17,0.0965,-0.252069520670518,"Ajax|Secondary|7d"
13,"Pickering","1d","Total",-1,-101.26,-100.36,1.35848891888974,0.36,0.364282683847059,20,0.9073,0.390109783886539,"Pickering|Total|1d"
13,"Ajax","3d","Total",7,-143.1,-160.47,0.362106052774556,0.96,0.964286456187229,24,0.4328,-0.188560099661129,"Ajax|Total|3d"
13,"Ajax","7d","Total",3,-127.58,-131.97,0.228192266400094,0.88,0.884009878480104,16,0.5448,0.150898610651534,"Ajax|Total|7d"
14,"Pickering","1d","Elementary",-1,-96.68,-94.97,1.99888294707338,0.19,0.187444392354873,21,0.8052,0.299823172283628,"Pickering|Elementary|1d"
14,"Ajax","1d","Elementary",-6,-71.26,-72.87,1.67904358737126,0.64,0.6404481290689,16,0.1205,0.193271099608812,"Ajax|Elementary|1d"
14,"Ajax","5d","Elementary",2,-238.75,-230.44,0.766917552148383,0.87,0.873974080790421,38,0.0577,0.369663732619584,"Ajax|Elementary|5d"
14,"Pickering","1d","Secondary",1,-168.16,-165.24,1.1551683824653,0.05,0.0474868898670287,29,0.4307,0.394332498166266,"Pickering|Secondary|1d"
