"real","n_retained","statistic","scored"
312,6,0.509809059686493,TRUE
313,6,0.636282845731032,TRUE
314,6,0.836116951316027,TRUE
315,11,0.528194089042576,TRUE
316,8,0.591968427535753,TRUE
317,8,0.351223547345686,TRUE
318,7,0.558158242715679,TRUE
319,12,0.614797699369537,TRUE
320,9,0.428390969268202,TRUE
321,12,0.756198290406166,TRUE
322,12,0.280300533881067,TRUE
323,12,0.401782964934351,TRUE
324,9,0.836504756939326,TRUE
325,4,NA,FALSE
326,11,0.505682789653308,TRUE
327,7,0.371014607257617,TRUE
328,7,0.422262824213163,TRUE
329,11,0.427140551028812,TRUE
330,3,NA,FALSE
331,9,0.52388769507022,TRUE
332,9,0.547436131992791,TRUE
333,9,0.394256000898039,TRUE
334,14,0.4495611653925,TRUE
335,6,0.779282193302474,TRUE
336,9,0.539825787643884,TRUE
337,13,0.50204711478231,TRUE
338,10,0.517262916482981,TRUE
339,9,0.518422839378819,TRUE
340,8,0.440001784673616,TRUE
341,13,0.353779144205916,TRUE
342,7,0.288249299847268,TRUE
343,8,0.638138924902526,TRUE
344,9,0.630196003886881,TRUE
345,3,NA,FALSE
346,12,0.556694827946511,TRUE
347,9,0.773567864629682,TRUE
348,11,0.624197567820071,TRUE
349,8,0.547851791649703,TRUE
350,8,0.313129362880015,TRUE
351,12,0.425321335849545,TRUE
352,10,0.759860719778055,TRUE
353,9,0.592437449003925,TRUE
354,5,0.279207837481714,TRUE
355,9,0.562522798595516,TRUE
356,7,0.248841840661258,TRUE
357,7,0.723936216755317,TRUE
358,4,NA,FALSE
359,11,0.347521451353704,TRUE
360,8,0.324759512332751,TRUE
361,9,0.433065496900999,TRUE
362,10,0.349424843069394,TRUE
363,6,0.404639062996473,TRUE
364,9,0.427063459097972,TRUE
365,7,0.575965713401591,TRUE
366,6,0.815748049930654,TRUE
367,13,0.610144759572611,TRUE
368,8,0.408242357595814,TRUE
369,11,0.638939647217901,TRUE
370,5,0.349680404726164,TRUE
371,10,0.399869153775847,TRUE
372,6,0.452211859588338,TRUE
373,3,NA,FALSE
374,8,0.636970391790593,TRUE
375,6,0.599371147882759,TRUE
376,11,0.806319622458962,TRUE
377,8,0.49982461227518,TRUE
378,10,0.375309951369904,TRUE
379,9,0.360814429664407,TRUE
380,9,0.603864332701097,TRUE
381,13,0.684872900151694,TRUE
382,5,0.550890203542312,TRUE
383,10,0.438634873389119,TRUE
384,6,0.389455244250501,TRUE
385,14,0.590708439881619,TRUE
386,8,0.63948849381146,TRUE
387,7,0.629791081918343,TRUE
388,3,NA,FALSE
389,10,0.351148410500046,TRUE
390,11,0.459833860673616,TRUE
391,6,0.330217535503263,TRUE
392,7,0.440262062248151,TRUE
393,10,0.276891499720282,TRUE
394,9,0.78630176998743,TRUE
395,9,0.620687916241078,TRUE
396,8,0.431551111787231,TRUE
397,12,0.544483665874234,TRUE
398,13,0.600478187923936,TRUE
399,3,NA,FALSE
400,6,0.496901610069509,TRUE
401,9,0.674915005853877,TRUE
402,7,0.397637194168423,TRUE
403,6,0.322024212647309,TRUE
404,9,0.337011765854757,TRUE
405,12,0.396049698759226,TRUE
406,7,0.66660881705765,TRUE
407,8,0.759591952286825,TRUE
408,4,NA,FALSE
409,14,0.454848998165171,TRUE
410,12,0.575255023939411,TRUE
411,13,0.553788219899529,TRUE
412,7,0.455063815651826,TRUE
413,11,0.433848702235119,TRUE
414,12,0.403652106002084,TRUE
415,7,0.602943687378555,TRUE
416,8,0.369454986751425,TRUE
417,8,0.583611614016693,TRUE
418,9,0.328128800693847,TRUE
419,7,0.380220185662255,TRUE
420,9,0.674777855964779,TRUE
421,12,0.475256068486183,TRUE
422,10,0.604933648568307,TRUE
423,9,0.527654570412107,TRUE
424,8,0.428231993233826,TRUE
425,12,0.628429998344173,TRUE
426,10,0.498261899038065,TRUE
427,9,0.704024304289315,TRUE
428,9,0.392716645487731,TRUE
429,9,0.367834087164355,TRUE
430,8,0.296949455434927,TRUE
431,7,0.482625821297313,TRUE
432,3,NA,FALSE
433,4,NA,FALSE
434,9,0.323417984885426,TRUE
435,12,0.405146756933289,TRUE
436,8,0.313798631064472,TRUE
437,11,0.493947799358276,TRUE
438,13,0.430258092968263,TRUE
439,8,0.371795160397415,TRUE
440,12,0.238726322453118,TRUE
441,6,0.370140069927978,TRUE
442,6,0.415274179295178,TRUE
443,4,NA,FALSE
444,5,0.168645293267992,TRUE
445,6,0.362221785825216,TRUE
446,8,0.480144681207331,TRUE
447,11,0.458270786130524,TRUE
448,7,0.513217047146586,TRUE
449,7,0.402119014475309,TRUE
450,13,0.292715296312967,TRUE
451,12,0.377200120133051,TRUE
452,11,0.458087140901561,TRUE
453,10,0.312942411124305,TRUE
454,9,0.325216539424008,TRUE
455,3,NA,FALSE
456,5,0.503299340219751,TRUE
457,10,0.62411025511368,TRUE
458,11,0.405267936008512,TRUE
