"real","City","SMA","Level","Offset","AICc","BIC","RMSE","DevianceExplained","DevExact","SampleSize","ResidualShapiroWilkTest","ACFResidual","perm"
20,"Pickering","1d","Elementary",7,-109.53,-107.57,1.58214183396572,0.54,0.536375774507448,22,0.1104,0.257932797514793,"Pickering|Elementary|1d"
20,"Ajax","1d","Elementary",1,-42.96,-48.81,1.82241332761133,0.47,0.471929419756979,12,0.5343,-0.119236377186022,"Ajax|Elementary|1d"
20,"Pickering","3d","Elementary",2,-370.87,-349.4,1.23020769357247,0.8,0.796010527850885,66,0.3886,0.339425867706275,"Pickering|Elementary|3d"
20,"Ajax","3d","Elementary",-1,-99.93,-100.82,0.883653581132545,0.75,0.749240787878092,17,0.7381,0.339417306446918,"Ajax|Elementary|3d"
20,"Ajax","5d","Elementary",4,-322.78,-309.43,0.568910465395902,0.96,0.961679625166769,51,0.1592,-0.0756359435123851,"Ajax|Elementary|5d"
20,"Ajax","7d","Elementary",-7,-201.96,-195.99,0.855753362002194,0.88,0.883644725596356,34,0.6656,0.371049272525026,"Ajax|Elementary|7d"
20,"Pickering","1d","Secondary",1,-168.72,-165.02,1.08126111554373,0.16,0.157006585696932,29,0.1297,0.388921272049512,"Pickering|Secondary|1d"
20,"Ajax","1d","Secondary",1,-49.16,-51.93,1.51461795027838,0.36,0.364304135161968,12,0.1082,-0.245785533193257,"Ajax|Secondary|1d"
20,"Ajax","3d","Secondary",-1,-129.54,-135.47,0.248292363409228,0.85,0.846762674492343,17,0.7947,0.0117749007358835,"Ajax|Secondary|3d"
20,"Ajax","7d","Secondary",1,-225.98,-219.91,0.638548661450171,0.82,0.820364148298973,34,0.6136,0.393566454372912,"Ajax|Secondary|7d"
20,"Pickering","1d","Total",-4,-92.71,-92.17,1.47095399666633,0.35,0.349200697161109,18,0.7668,0.0474073016579177,"Pickering|Total|1d"
20,"Ajax","1d","Total",1,-49.48,-51.66,1.9048978366668,0.26,0.262204907062978,12,0.5223,-0.0523141090399067,"Ajax|Total|1d"
20,"Ajax","3d","Total",1,-108.76,-111.43,0.597080117003438,0.88,0.87598309368945,17,0.5409,0.10051567976106,"Ajax|Total|3d"
20,"Ajax","5d","Total",4,-342.67,-328.82,0.478125270652736,0.96,0.95705477784796,51,0.6484,-0.0052238260037146,"Ajax|Total|5d"
20,"Ajax","7d","Total",-6,-201.25,-195.48,0.8287679676943,0.86,0.856525038144271,34,0.9785,0.341021363129682,"Ajax|Total|7d"
21,"Pickering","1d","Elementary",-6,-98.31,-98.37,1.57218127117067,0.7,0.701967339525582,22,0.8356,0.204496804630799,"Pickering|Elementary|1d"
21,"Ajax","1d","Elementary",1,-83.31,-83.02,1.83400533157112,0.6,0.601213462063302,18,0.2704,0.281997660910247,"Ajax|Elementary|1d"
21,"Pickering","3d","Elementary",-1,-399.54,-382.78,1.2349369558043,0.76,0.761465980794343,69,0.8516,0.377486714947592,"Pickering|Elementary|3d"
21,"Ajax","3d","Elementary",3,-170.25,-163.86,1.90849743247061,0.62,0.615966472802466,36,0.8059,0.369709928727486,"Ajax|Elementary|3d"
